LỊCH ĐĂNG BÀI GROUP KIẾM TIỀN - BẾP YÊU THƯƠNG
Ngày,Tuần,STT bài/ngày,Khung giờ,Pillar,Chủ đề cụ thể,Mục tiêu,Template ID,Form mẫu tin nhắn,Prompt generate ảnh poster,Nguồn nội dung,Ghi chú,Trạng thái,Owner
Ngày 1,Tuần 1,1.0,09:00,Nhu cầu/cơ hội,Cơ hội kiếm thêm tại nhà: sữa hạt Giọt Lành,Tuyển người,AFF_DEAL,"[DEAL CÓ HOA HỒNG] Cơ hội kiếm thêm tại nhà: sữa hạt Giọt Lành
• Sản phẩm dễ bán: [tên sản phẩm]
• Giá bán: [giá]
• Hoa hồng dự kiến: [mức hoa hồng]
• Tệp khách phù hợp: [mẹ bỉm/dân VP/sinh viên/...]
• Tài liệu bán: [link/bài mẫu]
Muốn nhận deal nhắn ""AFF"".","Tạo poster Zalo 1:1 cho nhóm ""Group về kiếm tiền / Affiliate"", chủ đề ""Cơ hội kiếm thêm tại nhà: sữa hạt Giọt Lành"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Chính sách/deal,,Chưa đăng
Ngày 1,Tuần 1,2.0,20:30,Đào tạo/vinh danh,Bài mẫu cho CTV: sữa hạt Giọt Lành,Kích hoạt bán hàng,TRAINING,"[LỚP MINI] Bài mẫu cho CTV: sữa hạt Giọt Lành
Chủ đề: [tên buổi]
Dành cho: [CTV/sale/mẹ bỉm/sinh viên]
Kết quả sau buổi: [biết đăng bài/chốt khách/mở đơn]
Đăng ký: comment ""HỌC"".","Tạo infographic Zalo 1:1 chủ đề ""Bài mẫu cho CTV: sữa hạt Giọt Lành"", phong cách tối giản, màu xanh lá/be, 3-5 bullet ngắn, icon dinh dưỡng/đào tạo, có logo placeholder BYT, dễ đọc trên điện thoại.",Tài liệu đào tạo,,Chưa đăng
Ngày 2,Tuần 1,1.0,09:00,Nhu cầu/cơ hội,Cơ hội kiếm thêm tại nhà: set Ban Mai ăn sáng,Tuyển người,AFF_DEAL,"[DEAL CÓ HOA HỒNG] Cơ hội kiếm thêm tại nhà: set Ban Mai ăn sáng
• Sản phẩm dễ bán: [tên sản phẩm]
• Giá bán: [giá]
• Hoa hồng dự kiến: [mức hoa hồng]
• Tệp khách phù hợp: [mẹ bỉm/dân VP/sinh viên/...]
• Tài liệu bán: [link/bài mẫu]
Muốn nhận deal nhắn ""AFF"".","Tạo poster Zalo 1:1 cho nhóm ""Group về kiếm tiền / Affiliate"", chủ đề ""Cơ hội kiếm thêm tại nhà: set Ban Mai ăn sáng"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Chính sách/deal,,Chưa đăng
Ngày 2,Tuần 1,2.0,20:30,Đào tạo/vinh danh,Hook F&B dễ ra đơn: set Ban Mai ăn sáng,Kích hoạt bán hàng,TRAINING,"[LỚP MINI] Hook F&B dễ ra đơn: set Ban Mai ăn sáng
Chủ đề: [tên buổi]
Dành cho: [CTV/sale/mẹ bỉm/sinh viên]
Kết quả sau buổi: [biết đăng bài/chốt khách/mở đơn]
Đăng ký: comment ""HỌC"".","Tạo infographic Zalo 1:1 chủ đề ""Hook F&B dễ ra đơn: set Ban Mai ăn sáng"", phong cách tối giản, màu xanh lá/be, 3-5 bullet ngắn, icon dinh dưỡng/đào tạo, có logo placeholder BYT, dễ đọc trên điện thoại.",Tài liệu đào tạo,,Chưa đăng
Ngày 3,Tuần 1,1.0,09:00,Nhu cầu/cơ hội,Cơ hội kiếm thêm tại nhà: ginger shot buổi sáng,Tuyển người,AFF_DEAL,"[DEAL CÓ HOA HỒNG] Cơ hội kiếm thêm tại nhà: ginger shot buổi sáng
• Sản phẩm dễ bán: [tên sản phẩm]
• Giá bán: [giá]
• Hoa hồng dự kiến: [mức hoa hồng]
• Tệp khách phù hợp: [mẹ bỉm/dân VP/sinh viên/...]
• Tài liệu bán: [link/bài mẫu]
Muốn nhận deal nhắn ""AFF"".","Tạo poster Zalo 1:1 cho nhóm ""Group về kiếm tiền / Affiliate"", chủ đề ""Cơ hội kiếm thêm tại nhà: ginger shot buổi sáng"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Chính sách/deal,,Chưa đăng
Ngày 3,Tuần 1,2.0,20:30,Đào tạo/vinh danh,Kịch bản inbox khách: ginger shot buổi sáng,Kích hoạt bán hàng,TRAINING,"[LỚP MINI] Kịch bản inbox khách: ginger shot buổi sáng
Chủ đề: [tên buổi]
Dành cho: [CTV/sale/mẹ bỉm/sinh viên]
Kết quả sau buổi: [biết đăng bài/chốt khách/mở đơn]
Đăng ký: comment ""HỌC"".","Tạo infographic Zalo 1:1 chủ đề ""Kịch bản inbox khách: ginger shot buổi sáng"", phong cách tối giản, màu xanh lá/be, 3-5 bullet ngắn, icon dinh dưỡng/đào tạo, có logo placeholder BYT, dễ đọc trên điện thoại.",Tài liệu đào tạo,,Chưa đăng
Ngày 4,Tuần 1,1.0,09:00,Nhu cầu/cơ hội,Cơ hội kiếm thêm tại nhà: detox/Detox Extra,Tuyển người,AFF_DEAL,"[DEAL CÓ HOA HỒNG] Cơ hội kiếm thêm tại nhà: detox/Detox Extra
• Sản phẩm dễ bán: [tên sản phẩm]
• Giá bán: [giá]
• Hoa hồng dự kiến: [mức hoa hồng]
• Tệp khách phù hợp: [mẹ bỉm/dân VP/sinh viên/...]
• Tài liệu bán: [link/bài mẫu]
Muốn nhận deal nhắn ""AFF"".","Tạo poster Zalo 1:1 cho nhóm ""Group về kiếm tiền / Affiliate"", chủ đề ""Cơ hội kiếm thêm tại nhà: detox/Detox Extra"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Chính sách/deal,,Chưa đăng
Ngày 4,Tuần 1,2.0,20:30,Đào tạo/vinh danh,Lớp học mini: detox/Detox Extra,Kích hoạt bán hàng,TRAINING,"[LỚP MINI] Lớp học mini: detox/Detox Extra
Chủ đề: [tên buổi]
Dành cho: [CTV/sale/mẹ bỉm/sinh viên]
Kết quả sau buổi: [biết đăng bài/chốt khách/mở đơn]
Đăng ký: comment ""HỌC"".","Tạo infographic Zalo 1:1 chủ đề ""Lớp học mini: detox/Detox Extra"", phong cách tối giản, màu xanh lá/be, 3-5 bullet ngắn, icon dinh dưỡng/đào tạo, có logo placeholder BYT, dễ đọc trên điện thoại.",Tài liệu đào tạo,,Chưa đăng
Ngày 5,Tuần 1,1.0,09:00,Nhu cầu/cơ hội,Cơ hội kiếm thêm tại nhà: hũ mạch/yến mạch,Tuyển người,AFF_DEAL,"[DEAL CÓ HOA HỒNG] Cơ hội kiếm thêm tại nhà: hũ mạch/yến mạch
• Sản phẩm dễ bán: [tên sản phẩm]
• Giá bán: [giá]
• Hoa hồng dự kiến: [mức hoa hồng]
• Tệp khách phù hợp: [mẹ bỉm/dân VP/sinh viên/...]
• Tài liệu bán: [link/bài mẫu]
Muốn nhận deal nhắn ""AFF"".","Tạo poster Zalo 1:1 cho nhóm ""Group về kiếm tiền / Affiliate"", chủ đề ""Cơ hội kiếm thêm tại nhà: hũ mạch/yến mạch"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Chính sách/deal,,Chưa đăng
Ngày 5,Tuần 1,2.0,20:30,Đào tạo/vinh danh,Minh bạch thu nhập/vinh danh: hũ mạch/yến mạch,Kích hoạt bán hàng,VINHDANH,"[VINH DANH] Minh bạch thu nhập/vinh danh: hũ mạch/yến mạch
Chúc mừng: [tên/cửa hàng/điểm/CTV]
Kết quả: [doanh thu/QR/đơn/thẻ]
Bài học rút ra: [1 insight]
CTA: ai muốn lên bảng tuần sau comment ""TÔI"".","Tạo poster Zalo 1:1 dạng collage feedback/vinh danh cho ""Minh bạch thu nhập/vinh danh: hũ mạch/yến mạch"", nền sáng, khung ảnh chụp thật, sticker nhỏ ""feedback thật"", text ít, cảm giác tin cậy, phù hợp nhóm Zalo cộng đồng BYT.",Tài liệu đào tạo,,Chưa đăng
